Date,BTC_USD,MSTR,MTPLF_USD,RSI,Signal
2020-04-30,8744.43028701656,12.6330003738403,0.523658126051992,69.56241280165239,NA
2020-05-01,8610.63580374089,12.2589998245239,0.524541026601723,67.20540328080754,NA
2020-05-07,9144.68703972007,12.3479995727539,0.545317788642347,71.37472801929992,EXIT
2020-05-08,9959.16641626177,12.4670000076294,0.544600938967136,76.31940465348596,EXIT
2020-05-11,8752.61708774583,12.3819999694824,0.557103064066852,59.83142943570922,NA
2020-05-12,8604.75159101983,12.0109996795654,0.614925929376689,58.172765098087275,NA
2020-05-13,8788.46674941465,11.4949998855591,0.607931163486719,59.66877135290608,NA
2020-05-14,9283.08601265873,11.3210000991821,0.569614343075917,63.458209283986875,NA
2020-05-15,9796.49452702453,11.5579996109009,0.577980796121935,66.93138007440237,NA
2020-05-18,9666.32719340344,12.0129995346069,0.568764568764569,65.23835670693545,NA
2020-05-19,9708.43985879311,11.9060001373291,0.556121976086755,65.54203808626069,NA
2020-05-20,9760.19893716219,12.1239995956421,0.567653080215894,65.93592625607675,NA
2020-05-21,9526.50759300584,12.0719995498657,0.557154796174204,62.46412552454551,NA
2020-05-22,9059.96250687173,12.2370004653931,0.586046511627907,56.11193388209807,NA
2020-05-26,8883.69176986342,12.4709997177124,0.622445187662579,53.88241446027236,NA
2020-05-27,8839.13066327325,12.5920000076294,0.64013359309769,53.3057929209072,NA
2020-05-28,9174.11856399642,12.5340003967285,0.622271756292375,57.028683798376086,NA
2020-05-29,9546.04563503715,12.4479999542236,0.630973369212211,60.7686203553766,NA
2020-06-01,9466.96178142952,12.2600002288818,0.622908144291558,59.58118645688379,NA
2020-06-02,10167.9306933285,12.1090002059937,0.616942909760589,65.93499520071451,NA
2020-06-03,9515.24385865572,12.9630002975464,0.808229243203527,56.9568376176077,NA
2020-06-04,9645.22786936031,12.5299997329712,0.752293577981651,58.178197786291165,NA
2020-06-05,9776.20299178848,12.5209999084473,0.702042304886944,59.42746484833182,NA
2020-06-08,9738.60335682859,12.6359996795654,0.728379125945049,58.883680141422325,NA
2020-06-09,9773.02951309516,12.5679998397827,0.715214564369311,59.25133705702929,NA
2020-06-10,9767.00531665552,12.3920001983643,0.745920745920746,59.15166102965177,NA
2020-06-11,9874.89868183224,11.7340002059937,0.70310302803037406,60.435408351340605,NA
2020-06-12,9325.99685620264,11.8020000457764,0.670640834575261,51.55800638881287,NA
2020-06-15,9345.96090772206,12.2670001983643,0.670828286592751,51.83512364087248,NA
2020-06-16,9431.71926220174,12.1960000991821,0.689333954354914,53.07689249349314,NA
2020-06-17,9524.92661691022,12.1730003356934,0.680589222450121,54.451389726616014,NA
2020-06-18,9463.36141431179,11.9460000991821,0.693013672972467,53.339966028455024,NA
2020-06-19,9399.76721712922,11.8190002441406,0.701655907942745,52.15572652704197,NA
2020-06-22,9298.36082912142,11.871000289917,0.730063646574317,50.2402743266691,NA
2020-06-23,9678.68320897584,11.753999710083,0.732807215332582,56.66789652934988,NA
2020-06-24,9624.6842918314,11.4379997253418,0.739492651876814,55.57032420495415,NA
2020-06-25,9288.06177448694,11.7790002822876,0.73687156048876,49.17603388475323,NA
2020-06-26,9258.66716100771,11.6000003814697,0.718350592406008,48.64960703649839,NA
2020-06-29,9139.90327629782,11.8500003814697,0.687029987930554,46.48443022388062,NA
2020-06-30,9185.16654065115,11.8290004730225,0.686647490025053,47.44444695462798,NA
2020-07-01,9149.72199675802,11.7799997329712,0.67906976744186,46.73739495645113,NA
