"Date","BTC_USD","MSTR","MTPLF_USD"
2022-11-22,15814.3352808553,16.7080001831055,0.332649161299455
2022-11-25,16596.0357584727,18.2999992370605,0.344802815889663
2022-11-28,16459.1495437559,17.6669998168945,0.353356890459364
2022-11-29,16222.2107287312,18.2000007629395,0.347121781891814
2022-11-30,16441.9799784191,19.8090000152588,0.358911779484603
2022-12-01,17186.5025720661,19.8980007171631,0.398376982663224
2022-12-02,16972.7340607746,20.6940002441406,0.378085847727778
2022-12-05,17149.9317509629,19.5669994354248,0.358842914683266
2022-12-06,16973.3725775535,19.5520000457764,0.365844735494256
2022-12-07,17085.6431412514,19.3490009307861,0.380757120890386
2022-12-08,16851.3034686318,20.2569999694824,0.388420666910956
2022-12-09,17235.0141579921,20.3250007629395,0.381231671554252
2022-12-12,17101.0380197329,19.6159992218018,0.385538662981014
2022-12-13,17179.5960382035,20.1809997558594,0.392185881308273
2022-12-14,17784.1628940533,20.2730007171631,0.400148203038162
2022-12-15,17808.7161726588,18.7999992370605,0.377030162412993
2022-12-16,17338.3581266326,17.375,0.373489564262175
2022-12-19,16742.8166638341,17.0209999084473,0.36531014831592
2022-12-20,16422.5622732793,16.8850002288818,0.366188587122368
2022-12-21,16899.3319690468,16.8819999694824,0.362647325475975
2022-12-22,16816.85370119,16.6229991912842,0.362702130875019
2022-12-23,16824.7901624415,16.2670001983643,0.361500225937641
2022-12-27,16900.0818719381,14.7740001678467,0.35224462264858
2022-12-28,16701.8402106679,13.8090000152588,0.342593282192597
2022-12-29,16538.906094002,13.6630001068115,0.36046860919195
2022-12-30,16644.3790870379,14.1569995880127,0.356573856308323
2023-01-04,16677.6461858503,16.5060005187988,0.356060606060606
2023-01-05,16855.1747387671,15.6560001373291,0.34438871003968
2023-01-06,16832.0989884979,16.0450000762939,0.347931321382649
2023-01-10,17194.9093294532,19,0.347826086956522
2023-01-11,17436.9023297812,19.4759998321533,0.346960325841002
2023-01-12,17996.8325537416,21.0170001983643,0.354527938342967
2023-01-13,18866.810330617,21.69700050354,0.359796636683614
2023-01-17,21175.3377366252,23.5919990539551,0.351068809486659
2023-01-18,21156.7839311671,22.1189994812012,0.342545737641106
2023-01-19,20726.8449694264,22.1450004577637,0.319115815691158
2023-01-20,21081.6710222043,24.0030002593994,0.30006924674925
2023-01-23,22736.6614289297,25.0219993591309,0.298416099165965
2023-01-24,22984.8749764372,24.75,0.276774044745137
2023-01-25,22610.0105982728,24.5839996337891,0.277692070348658
2023-01-26,23180.4226978743,24.5319995880127,0.260736196319018
2023-01-27,23024.7461808171,25.8360004425049,0.261659227335693
2023-01-30,23797.4608948812,24.5690002441406,0.276200705846248
2023-01-31,22840.3858587971,25.1730003356934,0.284243681339786
2023-02-01,23137.3235540884,26.7919998168945,0.286222634795389
2023-02-02,23725.1617961422,29.2129993438721,0.2958349552355
2023-02-03,23539.6767701965,28.4759998321533,0.282291905088884
2023-02-06,22946.2865785912,28.2049999237061,0.271166013859596
2023-02-07,22786.4830063877,28.386999130249,0.266423079850803
2023-02-08,23294.9136483527,27.5960006713867,0.259008151138874
2023-02-09,22947.5078285685,24.9039993286133,0.259581615513819
2023-02-10,21820.8865080928,24.3369998931885,0.243346007604563
2023-02-13,21779.8744038442,24.9249992370605,0.24112726998719
2023-02-14,21807.8342747231,27.1140003204346,0.225479143179256
2023-02-15,22220.0709974811,29.8400001525879,0.230964088809417
2023-02-16,24307.8751016316,28.4029998779297,0.253826054497947
2023-02-17,23756.9072815774,29.4050006866455,0.253334326801282
2023-02-21,24786.6659408457,26.992000579834,0.259509156965967
2023-02-22,24417.3870363095,26.8579998016357,0.259701714031313
2023-02-24,23951.1109842333,25.5799999237061,0.249339982399531
2023-02-27,23541.1158544936,25.8649997711182,0.24232633279483
2023-02-28,23518.1239062759,26.2269992828369,0.242486589756779
2023-03-01,23155.5437468258,25.7910003662109,0.250331320865852
2023-03-02,23634.3334891238,25.2889995574951,0.241157556270096
2023-03-03,23464.3365418528,24.6909999847412,0.242486589756779
2023-03-06,22421.8858058533,23.7450008392334,0.250128742735231
2023-03-07,22415.1136596948,23.1439990997314,0.241051862673484
2023-03-08,22217.2098849053,23.2719993591309,0.240559848374399
2023-03-09,21712.6511939127,21.0820007324219,0.249248588813137
2023-03-10,20376.3200074288,19.201000213623,0.24435394298408
2023-03-13,22095.7133983357,22.3159999847412,0.240366559002479
2023-03-14,24178.9553279747,22.94700050354,0.230774957194968
2023-03-15,24758.7650858276,22.7549991607666,0.233416158421806
